Reviewed in the United States on August 2, 2020;5;Donâ€™t question, just buy them!;Product is definitely worth every penny. My fiancÃ© was trying to find the perfect band (hates wearing rings) so we looked these up and decided to give them a try. Theyâ€™re comfortable and he canâ€™t wait to wear them!;Donâ€™t question, just buy them!,Product is definitely worth every penny. My fiancÃ© was trying to find the perfect band (hates wearing rings) so we looked these up and decided to give them a try. Theyâ€™re comfortable and he canâ€™t wait to wear them!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 3, 2021;5;It was important to me to find the right size;My husband love it he loves the way it fits on his hand Because heâ€™s a diesel mechanic and itâ€™s much easier for him to work with it on then his regular ring;It was important to me to find the right size,My husband love it he loves the way it fits on his hand Because heâ€™s a diesel mechanic and itâ€™s much easier for him to work with it on then his regular ring;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 1, 2021;5;Service after the sale!;I measured but ring still too big, they sent replacement no problem. That meant a lot.Thanks!;Service after the sale!,I measured but ring still too big, they sent replacement no problem. That meant a lot.Thanks!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 9, 2020;5;Comfortable to wear;Has a comfortable fit even when weight lifting. Look nice and great price.;Comfortable to wear,Has a comfortable fit even when weight lifting. Look nice and great price.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 20, 2020;5;Great customer service;First size was a little to tight, but the customer service was amazing and gave me an immediate refund. The rings I have now fit great and are comfortable.;Great customer service,First size was a little to tight, but the customer service was amazing and gave me an immediate refund. The rings I have now fit great and are comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 3, 2020;5;Great rings for hard working men;My husband has not worn a ring for years and will wear one now! Thanks!;Great rings for hard working men,My husband has not worn a ring for years and will wear one now! Thanks!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 15, 2021;5;Feels great;First time wearing a ring made of rubber, I really like them;Feels great,First time wearing a ring made of rubber, I really like them;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 24, 2020;5;Comfortable and durable;Husband is a mailman and he canâ€™t use his actual wedding band on the daily itâ€™s a little to bulky. These are a perfect replacement and super comfy to use.;Comfortable and durable,Husband is a mailman and he canâ€™t use his actual wedding band on the daily itâ€™s a little to bulky. These are a perfect replacement and super comfy to use.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 26, 2020;5;Great product;Great product, fits perfectly! Bought 4 this time because I tend to lose these things.;Great product,Great product, fits perfectly! Bought 4 this time because I tend to lose these things.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 2, 2020;5;Perfect!;Light weight and comfortable. I don't even realize it is there which is the problem with me for metal rings.;Perfect!,Light weight and comfortable. I don't even realize it is there which is the problem with me for metal rings.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 28, 2020;5;Great quality;Ordered for my oilfield hubby â€” he loves!;Great quality,Ordered for my oilfield hubby â€” he loves!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 27, 2020;5;Great Service;Customer service is TOP NOTCH. They do everything they say. Perfect fit, great quality.;Great Service,Customer service is TOP NOTCH. They do everything they say. Perfect fit, great quality.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 9, 2021;5;Worth every penny.;My husband absolutely loves these rings! It makes it possible for him to wear a wedding band while he welds. They stay in place and keep him safe. 10/10;Worth every penny.,My husband absolutely loves these rings! It makes it possible for him to wear a wedding band while he welds. They stay in place and keep him safe. 10/10;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 10, 2021;5;Good value for the money;Fit to size, comfortable and too soon to rate reliability as I just received. I would buy again;Good value for the money,Fit to size, comfortable and too soon to rate reliability as I just received. I would buy again;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 27, 2021;5;Great quality;I ordered the rings for my husband. The rings are comfortable and durable for his line of work!;Great quality,I ordered the rings for my husband. The rings are comfortable and durable for his line of work!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 23, 2021;5;Buy it!;My Husband likes them so far. Love they come with different colors. & awesome price! Worth it!;Buy it!,My Husband likes them so far. Love they come with different colors. & awesome price! Worth it!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 14, 2020;5;Perfect!!;These rings are perfect for my husband and comfortable. We like the fact he can change colors.;Perfect!!,These rings are perfect for my husband and comfortable. We like the fact he can change colors.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 6, 2020;5;perfect;Exactly as described, fits perfectly, comfortable and lightweight, Exactly what I was looking for;perfect,Exactly as described, fits perfectly, comfortable and lightweight, Exactly what I was looking for;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 15, 2021;5;Great substitute wedding band;Very comfortable to wear. Hardly realize it's on my finger. Great for wearing at martial arts or the gym.;Great substitute wedding band,Very comfortable to wear. Hardly realize it's on my finger. Great for wearing at martial arts or the gym.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 15, 2021;5;Perfect fit;Comfortable;Perfect fit,Comfortable;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 27, 2020;5;Good quality;Good quality product.;Good quality,Good quality product.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 22, 2021;5;Comfortable ðŸ™ŒðŸ½;My husband loves itðŸ’™;Comfortable ðŸ™ŒðŸ½,My husband loves itðŸ’™;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 15, 2021;5;Yes, you need more than 1!;The 4 pack was perfect for my husband. He can have 1 in his home gym, 1 in his car, he can lose one (and probably will).;Yes, you need more than 1!,The 4 pack was perfect for my husband. He can have 1 in his home gym, 1 in his car, he can lose one (and probably will).;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 2, 2021;5;recommend;great product very comfortable.;recommend,great product very comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 24, 2020;5;Good quality;My husband honestly prefers to wear these over his actual band. He says itâ€™s so light and comfortable that he forgets itâ€™s on sometimes. Definitely would recommend.;Good quality,My husband honestly prefers to wear these over his actual band. He says itâ€™s so light and comfortable that he forgets itâ€™s on sometimes. Definitely would recommend.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 15, 2020;5;Awesome Rings, husband loved it â¤ï¸;I love the design of the rings and most importantly husband thinks theyâ€™re super comfortable ðŸ’•;Awesome Rings, husband loved it â¤ï¸,I love the design of the rings and most importantly husband thinks theyâ€™re super comfortable ðŸ’•;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 12, 2021;5;So far so good;Fit him perfectly and he likes;So far so good,Fit him perfectly and he likes;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 4, 2020;5;Great fit;Very comfortable. Feels like im not even wearing one;Great fit,Very comfortable. Feels like im not even wearing one;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 6, 2020;5;Perfect for bigger hands;My husband wears a 15-16 size ring and finding one that is a good price and is a good fit is really hard. This one is perfect. Fits well, breathable, and a great price.;Perfect for bigger hands,My husband wears a 15-16 size ring and finding one that is a good price and is a good fit is really hard. This one is perfect. Fits well, breathable, and a great price.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 31, 2020;5;Comfortable, durable at a great price!;Soft and durable, perfect for anyone looking for comfort while working or doing other activities. Itâ€™s extremely comfortable!;Comfortable, durable at a great price!,Soft and durable, perfect for anyone looking for comfort while working or doing other activities. Itâ€™s extremely comfortable!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 12, 2020;5;No Questions asked returns,....;"I wish something was wrong to I could exercise the ""No Questions Asked"" return policy. Everything was perfect!";"No Questions asked returns,....,I wish something was wrong to I could exercise the ""No Questions Asked"" return policy. Everything was perfect!";;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 23, 2019;5;perfect;great buy!;perfect,great buy!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 5, 2020;5;Perfect Fit;Love that it looks so much like my real ring that my wife didn't even notice. It's very comfortable, don't even realize it's there.;Perfect Fit,Love that it looks so much like my real ring that my wife didn't even notice. It's very comfortable, don't even realize it's there.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 28, 2020;5;Nice product;Replaced a worn wedding ring;Nice product,Replaced a worn wedding ring;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 16, 2021;5;Married;Good fit and look;Married,Good fit and look;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 29, 2021;5;Mens engagement/wedding ring;Rubber and not to snug different colors;Mens engagement/wedding ring,Rubber and not to snug different colors;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 1, 2021;5;Comfortable;My husband wears it 24/7 it's so comfortable he doesn't need to take it off.;Comfortable,My husband wears it 24/7 it's so comfortable he doesn't need to take it off.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 10, 2021;5;My husband loved it!!!;I purchased this ThunderFit silicone Wedding band for my contractor husband as a gift and he absolutely loved it and said it is very comfortable.;My husband loved it!!!,I purchased this ThunderFit silicone Wedding band for my contractor husband as a gift and he absolutely loved it and said it is very comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 8, 2020;5;Comfortable;Husband seems to like them.;Comfortable,Husband seems to like them.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 25, 2020;5;No Regrets!;Husband says he likes much better than the more expensive brand he had in the past. He says he canâ€™t hardly tell he has it on. Loves the colors!;No Regrets!,Husband says he likes much better than the more expensive brand he had in the past. He says he canâ€™t hardly tell he has it on. Loves the colors!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 11, 2021;5;Great rings;We love the ring. My husband is in the military and works with his hands so he needed a silicon ring and loves this variety pack.;Great rings,We love the ring. My husband is in the military and works with his hands so he needed a silicon ring and loves this variety pack.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 15, 2020;5;Comfortable;Itâ€™s a great comfortable ring, I got the wrong size and was refunded quickly and able to purchase the right size!;Comfortable,Itâ€™s a great comfortable ring, I got the wrong size and was refunded quickly and able to purchase the right size!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 26, 2020;5;Super comfortable!;My husband loves them!!;Super comfortable!,My husband loves them!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 7, 2021;5;Perfect!;Rings are perfect for what is needed! It does run a little smaller and exchanged for the next size up. Very happy with my purchase!;Perfect!,Rings are perfect for what is needed! It does run a little smaller and exchanged for the next size up. Very happy with my purchase!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 1, 2021;5;you should get one;very comfortable. much better than a metal band;you should get one,very comfortable. much better than a metal band;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 6, 2020;5;Very good ring for price!;Worth the money;Very good ring for price!,Worth the money;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 11, 2020;5;Good fit;Stylish, good fit;Good fit,Stylish, good fit;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 31, 2020;5;Great;Great product, would buy again.;Great,Great product, would buy again.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 29, 2020;5;Great service, great product;Fast shipping, great customer service, quality product;Great service, great product,Fast shipping, great customer service, quality product;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 12, 2021;5;Perfect fit;Fit is perfect, if you actually measure the inside diameter of your ring and not assume a size.;Perfect fit,Fit is perfect, if you actually measure the inside diameter of your ring and not assume a size.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 24, 2020;5;A+ on product and service;Great customer care and communication. Rings are perfect and durable.;A+ on product and service,Great customer care and communication. Rings are perfect and durable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 12, 2021;5;Bang for your buck;Better then spending 25 bucks for 1 ring from the major manufacturers;Bang for your buck,Better then spending 25 bucks for 1 ring from the major manufacturers;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 17, 2020;5;Cheap and durable;Blows tuff ring out of the water;Cheap and durable,Blows tuff ring out of the water;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 19, 2021;5;As advertised;True to size. Comfortable and seem to be durable so far.;As advertised,True to size. Comfortable and seem to be durable so far.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 20, 2021;5;Great for the value!;It is a good fit as long as you know your size of ring.;Great for the value!,It is a good fit as long as you know your size of ring.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 6, 2020;5;Would buy again!;Fit was great! They look good and feel comfortable too!;Would buy again!,Fit was great! They look good and feel comfortable too!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 10, 2020;5;Great customer service.;Nice product! Can't tell that the ring is on. Very comfortable. The company is very customer service oriented and helpful.;Great customer service.,Nice product! Can't tell that the ring is on. Very comfortable. The company is very customer service oriented and helpful.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 15, 2020;5;Stylish & Durable;My husband loves them. Great fit, durable and great style choices.;Stylish & Durable,My husband loves them. Great fit, durable and great style choices.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 3, 2021;5;Excellent for price;Amazing feel and rubber feels durable but comfortable 10/10 from me;Excellent for price,Amazing feel and rubber feels durable but comfortable 10/10 from me;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 11, 2021;5;Soft and flexible;Flexible fit for working hands;Soft and flexible,Flexible fit for working hands;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 7, 2020;5;Husband loves them;Husband loved them!;Husband loves them,Husband loved them!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 1, 2020;5;Good ring for work, sports, swimming, etc.;My fiance ordered these and loves them so far. The durability is unknown as we havent had them very long but they seem to be made well.;Good ring for work, sports, swimming, etc.,My fiance ordered these and loves them so far. The durability is unknown as we havent had them very long but they seem to be made well.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 13, 2020;5;Easy way to work and not worry about damaging a Symbol of Love!!!;Arrived fast and looks great!;Easy way to work and not worry about damaging a Symbol of Love!!!,Arrived fast and looks great!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 4, 2020;5;Comfort & stylish;Husband loves this and says itâ€™s super comfortable without feeling restricting!;Comfort & stylish,Husband loves this and says itâ€™s super comfortable without feeling restricting!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 10, 2020;5;Comfort and style;So comfortable and affordable. My husband is a worker...and he loves this band.;Comfort and style,So comfortable and affordable. My husband is a worker...and he loves this band.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 22, 2020;5;Just as good as the expensive ones you find online;Great product and fantastic price! Fits as advertised;Just as good as the expensive ones you find online,Great product and fantastic price! Fits as advertised;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 30, 2020;5;Perfect!;My husband works construction and this ring has been perfect.;Perfect!,My husband works construction and this ring has been perfect.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 20, 2020;5;Great Value!;These rings are awesome! They are comfortable and also fit very well. Great value as far as what you get for your money.;Great Value!,These rings are awesome! They are comfortable and also fit very well. Great value as far as what you get for your money.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 30, 2020;5;Silicone wedding rings for men;This company is incredibly considerate. I feel really good about this purchase. It was exactly what we were looking for.;Silicone wedding rings for men,This company is incredibly considerate. I feel really good about this purchase. It was exactly what we were looking for.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 11, 2021;5;Worth the money.;These are great alternatives to my good ring that I dont want to scratch up or mark at work.;Worth the money.,These are great alternatives to my good ring that I dont want to scratch up or mark at work.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 27, 2020;5;Amazing company;First size I ordered didn't fit right. They let me keep them and gave me my money back to order the right size. Amazing company to work with. :);Amazing company,First size I ordered didn't fit right. They let me keep them and gave me my money back to order the right size. Amazing company to work with. :);;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 30, 2020;5;Safety;Comfortable and safer around electrical and mechanical equipment.;Safety,Comfortable and safer around electrical and mechanical equipment.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 28, 2020;5;Comfortable and durable;My wife and I love our rings. We wear them everywhere, especially to work and our outdoor activities. Super comfortable;Comfortable and durable,My wife and I love our rings. We wear them everywhere, especially to work and our outdoor activities. Super comfortable;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 5, 2020;5;Great deal for the price;The ring is great for the price after a week of wearing it to the gym and working outside still looks brand new....I hope it holds up;Great deal for the price,The ring is great for the price after a week of wearing it to the gym and working outside still looks brand new....I hope it holds up;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 12, 2021;5;Great;Great product fits well very breathable;Great,Great product fits well very breathable;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 1, 2021;5;Great ring to wear while working;Product is very comfortable and durable for work. I can still have my ring on and not worry about it getting messed up.;Great ring to wear while working,Product is very comfortable and durable for work. I can still have my ring on and not worry about it getting messed up.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 2, 2020;5;Great ring;My husband had not worn a wedding ring in 7 years until I bought these! Now he wears one every day!;Great ring,My husband had not worn a wedding ring in 7 years until I bought these! Now he wears one every day!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 28, 2021;5;Same quality as the big name;Got 6 more rings for what Iâ€™d pay somewhere else. Same quality but more of a selection than the big name;Same quality as the big name,Got 6 more rings for what Iâ€™d pay somewhere else. Same quality but more of a selection than the big name;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 31, 2020;5;Perfect fit;The size is perfect and my husband really likes it.;Perfect fit,The size is perfect and my husband really likes it.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 12, 2020;5;woukd recommend;Great rings!;woukd recommend,Great rings!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 27, 2020;5;You can't go wrong!;Great product and customer service! Would definitely recommend!;You can't go wrong!,Great product and customer service! Would definitely recommend!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 3, 2021;5;Great rings and very durable;Great product!!;Great rings and very durable,Great product!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 5, 2020;5;Thunderfit;I love the price of them, you get 7 different rings all for a great price. The rings are well made and just what I was looking for.;Thunderfit,I love the price of them, you get 7 different rings all for a great price. The rings are well made and just what I was looking for.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 21, 2020;5;Great experience;They fit good and are comfortable. The company was really helpful and quick to reply back when the ones I first ordered didnâ€™t fit.;Great experience,They fit good and are comfortable. The company was really helpful and quick to reply back when the ones I first ordered didnâ€™t fit.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 14, 2020;5;Happiness!!!!!;Great product, great customer service!!!Highly recommend;Happiness!!!!!,Great product, great customer service!!!Highly recommend;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 27, 2020;5;Great buy!;Comfortable, Flexible and convenient!;Great buy!,Comfortable, Flexible and convenient!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on June 11, 2021;5;Durable;Iâ€™m a mechanic and use a lot of chemicals, the ring has held up really well;Durable,Iâ€™m a mechanic and use a lot of chemicals, the ring has held up really well;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 22, 2021;5;Amazing quality!;My husband loves wearing these to the gym, beach, etc because they look great and are very comfortable.;Amazing quality!,My husband loves wearing these to the gym, beach, etc because they look great and are very comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 22, 2021;5;Silicone Rings with Good Fit;Rings fit as expected. They're more flexible than I had imagined, but I view that as a benefit.The red is a bit bright.;Silicone Rings with Good Fit,Rings fit as expected. They're more flexible than I had imagined, but I view that as a benefit.The red is a bit bright.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 4, 2020;5;Great value;I love these rings! I might have gotten a size to big but they still fit very nice. I would recommend!;Great value,I love these rings! I might have gotten a size to big but they still fit very nice. I would recommend!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 31, 2020;5;SO COMFY;The colors are Red, Black, Grey, and Navy Blue size 11, they are very comfy and super affordable.;SO COMFY,The colors are Red, Black, Grey, and Navy Blue size 11, they are very comfy and super affordable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 19, 2021;5;Comfortable and Durable;The first size we ordered was too big. Refund was seamless and ordered a new size. My husband wears them every day and loves them!;Comfortable and Durable,The first size we ordered was too big. Refund was seamless and ordered a new size. My husband wears them every day and loves them!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on September 20, 2020;5;Amazing customer service;Amazing product, customer service, quick replacement for fit issues.;Amazing customer service,Amazing product, customer service, quick replacement for fit issues.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 9, 2020;5;Great fit;Good for the money just what I needed to work at my warehouse;Great fit,Good for the money just what I needed to work at my warehouse;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 14, 2020;5;great Ring!;fits perfect and is a cheaper alternative to using a gold ring during work hours;great Ring!,fits perfect and is a cheaper alternative to using a gold ring during work hours;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 19, 2020;5;This product is great and works well with the construction work I do.;I love the product, different colors for every occasion and very durable. Perfect for all the hand washing and sanitizing. Thanks;This product is great and works well with the construction work I do.,I love the product, different colors for every occasion and very durable. Perfect for all the hand washing and sanitizing. Thanks;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 1, 2020;5;Comfy and stylish;My husband and I love our rings. Far more comfortable to wear every day rather than or regular wedding bands. They look good too!;Comfy and stylish,My husband and I love our rings. Far more comfortable to wear every day rather than or regular wedding bands. They look good too!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 11, 2020;5;Comfortable;My Husband loves it, great fit;Comfortable,My Husband loves it, great fit;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 17, 2020;5;Great fit!;My husband likes this ring. We have had trouble finding rings in the past that fit around his knuckle and are not too big for his finger.;Great fit!,My husband likes this ring. We have had trouble finding rings in the past that fit around his knuckle and are not too big for his finger.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on February 23, 2021;5;Comfy and Durable;Got these for my husband for work. He likes them. Very comfy and durable as he works in a warehouse.;Comfy and Durable,Got these for my husband for work. He likes them. Very comfy and durable as he works in a warehouse.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 11, 2020;5;Comfort/safety;Great for my husband who works in electrical mechanics. States he â€œshould have gotten these soonerâ€.;Comfort/safety,Great for my husband who works in electrical mechanics. States he â€œshould have gotten these soonerâ€.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 31, 2021;5;Good ring;Good ring I just bout the wrong size twice but itâ€™s still a good product;Good ring,Good ring I just bout the wrong size twice but itâ€™s still a good product;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 3, 2021;5;Excellent alternative to metals;Excellent Materials feels way better than a few of the others on here I have a tried.;Excellent alternative to metals,Excellent Materials feels way better than a few of the others on here I have a tried.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 20, 2020;5;Comfort;Nice rings I like the colors and comfortable. Mine are a little big tho;Comfort,Nice rings I like the colors and comfortable. Mine are a little big tho;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 26, 2020;5;Amazing;This is perfect for my active lifestyle. The build and the fit is great. I will definitely reorder;Amazing,This is perfect for my active lifestyle. The build and the fit is great. I will definitely reorder;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 26, 2020;5;Awesome!;Awesome product. Better than advertised. Will purchase more.;Awesome!,Awesome product. Better than advertised. Will purchase more.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 30, 2020;5;great deal;Nice product. True to size;great deal,Nice product. True to size;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 31, 2020;5;They are tough;Very satisfied!!;They are tough,Very satisfied!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 12, 2020;5;Great service and products!;Very pleased with this product and very pleased with how quickly this company responds and helps when needed! Great service!!;Great service and products!,Very pleased with this product and very pleased with how quickly this company responds and helps when needed! Great service!!;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 4, 2020;5;Good bands;Its great I sometimes forget it's even there and it hold really well.;Good bands,Its great I sometimes forget it's even there and it hold really well.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 22, 2020;5;Great value for the $$;The rings are very comfortable and seem like they will hold up well.;Great value for the $$,The rings are very comfortable and seem like they will hold up well.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on May 6, 2021;5;Woo;Perfect;Woo,Perfect;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 21, 2020;5;Best silicone bands on the market;Best silicone band Iâ€™ve ever had. Fits perfect and is very comfortable. And the vented inner liner is awesome;Best silicone bands on the market,Best silicone band Iâ€™ve ever had. Fits perfect and is very comfortable. And the vented inner liner is awesome;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 1, 2020;5;Awesome product!!;Great durability, comfort and looks! My husband LOVES them. Overall great product for a price you canâ€™t beat;Awesome product!!,Great durability, comfort and looks! My husband LOVES them. Overall great product for a price you canâ€™t beat;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 8, 2021;5;Comfort and convenience;I wear these to work or on days that I feel like dressing more casual/sporty. Perfect for an active or busy lifestyle too.;Comfort and convenience,I wear these to work or on days that I feel like dressing more casual/sporty. Perfect for an active or busy lifestyle too.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on October 27, 2020;5;Sizing accurate and good quality;Perfect fit for my hubby. Loves the variety and says they are comfortable.;Sizing accurate and good quality,Perfect fit for my hubby. Loves the variety and says they are comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on November 24, 2020;5;Replacement ring.;Served our purpose at a reasonable price;Replacement ring.,Served our purpose at a reasonable price;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 29, 2021;5;Great option for a mechanic to still be able to wear a ring;Great option for a mechanic;Great option for a mechanic to still be able to wear a ring,Great option for a mechanic;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on December 15, 2020;5;Great rings;Great rings and great customer service.;Great rings,Great rings and great customer service.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on January 28, 2021;5;They are a good product for your money.;They fit well and they are comfortable.;They are a good product for your money.,They fit well and they are comfortable.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 14, 2020;5;All good!;Fast delivery, comfortable and the fit is perfect.;All good!,Fast delivery, comfortable and the fit is perfect.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on July 24, 2020;5;Good;The colors look good! My boyfriend loves his new silicone rings ðŸ‘Œthey're comfortable and they also had a good fitðŸ‘¯;Good,The colors look good! My boyfriend loves his new silicone rings ðŸ‘Œthey're comfortable and they also had a good fitðŸ‘¯;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on March 9, 2021;5;Lightweight;Very comfortable, good fit;Lightweight,Very comfortable, good fit;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on April 24, 2020;5;They hold up great.;Buy it. I love it so will.;They hold up great.,Buy it. I love it so will.;;;;;;;;;;;;;;;;;;;;;
Reviewed in the United States on August 24, 2020;5;Happy with product;Very happy with the product. Customer service was very good. Very pleased, would buy again.;Happy with product,Very happy with the product. Customer service was very good. Very pleased, would buy again.;;;;;;;;;;;;;;;;;;;;;
